"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"SCN9A",139.93481281988,0,0,-0.484523772144514,0.628014197545904,0.999404607489873
"PLK1",286.514920743957,0,0,-0.485843710972699,0.627077980222607,0.999404607489873
"NOD2",-884.984948031807,1,1,-0.494789425440821,0.620748769542599,0.999404607489873
"IDE",-1761.64158829676,1,1,-0.495051509127354,0.620563761485183,0.999404607489873
"GPR35",45.5934448406009,0,0,-0.49802491905739,0.618466478501805,0.999404607489873
"ADRB3",340.269270410621,0,0,-0.512764465591886,0.60811608920973,0.999404607489873
"MMP1",-229.205714116203,1,1,-0.519295935395844,0.603554387380523,0.999404607489873
"CA4",327.071139849446,0,0,-0.520484386898007,0.602726007207951,0.999404607489873
"SLC6A1",-1887.65171609999,1,1,-0.526435527991884,0.598585636221137,0.999404607489873
"CXCR1",-240.818171970026,1,1,-0.527095071964724,0.598127568773163,0.999404607489873
"MC5R",-150.764928362878,1,1,-0.528528010242764,0.597132911300586,0.999404607489873
"SCNN1A",-622.997037452508,1,1,-0.543435721190516,0.586829836657532,0.999404607489873
"PRSS1",-626.924254321206,1,1,-0.545520026466219,0.585395910794982,0.999404607489873
"PRSS2",-626.924254321206,1,1,-0.545520026466219,0.585395910794982,0.999404607489873
"PRSS3",-626.924254321206,1,1,-0.545520026466219,0.585395910794982,0.999404607489873
"GPBAR1",-56.1957820336222,1,1,-0.557488416320371,0.577193771281018,0.999404607489873
"PARP14",-1995.66039707419,1,1,-0.560690578440574,0.575008491066771,0.999404607489873
"MMP3",-326.250922555394,1,1,-0.572104117402852,0.567251439867262,0.999404607489873
"ADORA2A",215.051207867897,0,0,-0.577707704069433,0.563461476940299,0.999404607489873
"CA3",163.195502397056,0,0,-0.579287526428438,0.56239518063992,0.999404607489873
"GNAS",352.393190332782,0,0,-0.584342554956343,0.558989866927514,0.999404607489873
"OPRM1",288.880669143693,0,0,-0.589133037495275,0.555772032662553,0.999404607489873
"ST14",-1116.31677257501,1,1,-0.598012052639263,0.549831891009804,0.999404607489873
"TYMS",-506.617789804102,1,1,-0.600511596891826,0.548165334496625,0.999404607489873
"PKM",216.706081980446,0,0,-0.604106932019749,0.545772551106958,0.999404607489873
"SOAT1",-2174.67478498513,1,1,-0.60857331696531,0.542807295333764,0.999404607489873
"DPP4",-741.137689714333,1,1,-0.609208305445402,0.542386375884299,0.999404607489873
"POLI",424.971232953886,0,0,-0.609669895530829,0.542080500472082,0.999404607489873
"CHRNA1",-741.308983466061,1,1,-0.616413294958745,0.53762178091544,0.999404607489873
"CHRNG",-741.308983466061,1,1,-0.616413294958745,0.53762178091544,0.999404607489873
"CHRND",-741.308983466061,1,1,-0.616413294958745,0.53762178091544,0.999404607489873
"CHRNB1",-741.308983466061,1,1,-0.616413294958745,0.53762178091544,0.999404607489873
"HPN",-1184.24667566075,1,1,-0.617704140083981,0.536770382414564,0.999404607489873
"PDE9A",-1196.89475016298,1,1,-0.625555589189247,0.531606476046231,0.999404607489873
"KDM1A",-762.608113010068,1,1,-0.637647403400414,0.523703230746036,0.999404607489873
"NMUR2",-1251.52011102041,1,1,-0.646286870801561,0.518093589020154,0.999404607489873
"microRNA 21",366.990051933943,0,0,-0.649731384577017,0.51586574747202,0.999404607489873
"FFAR1",-420.703371576451,1,1,-0.650394082308603,0.515437698831934,0.999404607489873
"NQO2",-175.690530497591,1,1,-0.656571464345406,0.511456502213892,0.999404607489873
"THRB",429.272704721265,0,0,-0.657375531191497,0.510939480976762,0.999404607489873
"MMP16",-2377.69110200145,1,1,-0.659162205725293,0.509791613663954,0.999404607489873
"PHOSPHO1",-1254.90535206333,1,1,-0.660136005638433,0.509166554687085,0.999404607489873
"SMO",-577.12270683154,1,1,-0.662096148293672,0.507909604151707,0.999404607489873
"PTGES",-886.303372891165,1,1,-0.666434781540365,0.505133237026621,0.999404607489873
"RAPGEF4",32.7127858964387,0,0,-0.675535124741673,0.499335843214585,0.999404607489873
"PTGDR2",-1323.71486398856,1,1,-0.675962065300337,0.499064730309498,0.999404607489873
"PPARG",325.612930537544,0,0,-0.676116851094318,0.498966458602856,0.999404607489873
"CISD1",-235.626500973164,1,1,-0.696293718118623,0.486244906425089,0.999404607489873
"ESR1",410.473530687624,0,0,-0.700383996691756,0.483687527724396,0.999404607489873
"SLC22A6",-24.9661944777795,1,1,-0.714181630684613,0.475114874136102,0.999404607489873
"SLC22A8",-322.738163942081,1,1,-0.716409917897406,0.473738272680586,0.999404607489873
"SETD7",-1408.16406599849,1,1,-0.722547899239808,0.469957687313202,0.999404607489873
"CHRNB4",-532.698209075856,1,1,-0.728859889212091,0.466087372753236,0.999404607489873
"CHRNA3",-532.698209075856,1,1,-0.728859889212091,0.466087372753236,0.999404607489873
"PDE7A",-998.923960950135,1,1,-0.738600779318481,0.460149450870896,0.999404607489873
"NOX1",-2703.71730568282,1,1,-0.742991646625126,0.457486737833093,0.999404607489873
"GLA",98.5888206634919,0,0,-0.743098272775961,0.4574221852883,0.999404607489873
"RAPGEF3",-225.387277579654,1,1,-0.75410906466211,0.450783734822137,0.999404607489873
"AGTR1",-366.080260109347,1,1,-0.75420482909106,0.450726238349089,0.999404607489873
"CXCR2",-1509.39833649631,1,1,-0.756238149781589,0.449506423494117,0.999404607489873
"CYP19A1",67.4933907295486,0,0,-0.778639010510602,0.436192392387295,0.999404607489873
"ABCC4",197.998262982957,0,0,-0.778825885578422,0.436082287124687,0.999404607489873
"CXCR4",-1094.91186810896,1,1,-0.779229101679586,0.435844770082808,0.999404607489873
"CRHBP",-2803.7253436219,1,1,-0.782739728298898,0.433779967408965,0.999404607489873
"CRHR2",-2803.7253436219,1,1,-0.782739728298898,0.433779967408965,0.999404607489873
"GALC",305.193604248079,0,0,-0.784724927791671,0.432614864039513,0.999404607489873
"KCNK2",-270.184847909741,1,1,-0.787692978186487,0.430876313830236,0.999404607489873
"ALDH2",-1614.22449859319,1,1,-0.795890725832197,0.426095552186733,0.999404607489873
"ATXN2",471.778814807843,0,0,-0.80170753927943,0.422722153649662,0.999404607489873
"SLC22A12",-1140.74978969584,1,1,-0.804947291176487,0.420850096743639,0.999404607489873
"ELAVL3",-1165.74069723463,1,1,-0.807426382429071,0.419420872210863,0.999404607489873
"NR1I2",178.029746784684,0,0,-0.826656450602218,0.408431811561406,0.999404607489873
"CFTR",-1698.77750030288,1,1,-0.83180941736681,0.405516527416232,0.999404607489873
"CALM1",-1212.84861705022,1,1,-0.83755770673462,0.402279154363683,0.999404607489873
"CA7",150.16998582735,0,0,-0.838703711441273,0.401635595116759,0.999404607489873
"PARP12",-1727.89355180523,1,1,-0.84073828973376,0.400494564975314,0.999404607489873
"ATM",-1740.256882918,1,1,-0.842690985550783,0.399401290035558,0.999404607489873
"CACNA1S",74.3164398459465,0,0,-0.843404640680869,0.399002177401396,0.999404607489873
"CACNA1D",74.3164398459465,0,0,-0.843404640680869,0.399002177401396,0.999404607489873
